ds,temperature_2m,relative_humidity_2m,precipitation,rain,snowfall,weathercode,wind_speed_10m,surface_pressure,city
2021-08-24,22.10000038146973,99.0,0.0,0.0,0.0,0.0,4.300000190734863,1013.200012207031,Сочи
2021-08-25,22.10000038146973,94.0,0.0,0.0,0.0,0.0,4.5,1011.400024414062,Сочи
2021-08-26,22.89999961853027,97.0,0.0,0.0,0.0,0.0,4.400000095367432,1010.0,Сочи
2021-08-27,22.5,95.0,0.0,0.0,0.0,1.0,6.5,1011.0,Сочи
2021-08-28,22.39999961853027,96.0,0.0,0.0,0.0,0.0,3.900000095367432,1010.400024414062,Сочи
2021-08-29,24.70000076293945,74.0,0.0,0.0,0.0,0.0,12.30000019073486,1007.0,Сочи
2021-08-30,24.29999923706055,77.0,0.0,0.0,0.0,0.0,8.399999618530273,1001.900024414062,Сочи
2021-08-31,25.29999923706055,91.0,0.1000000014901161,0.1000000014901161,0.0,51.0,11.39999961853027,1008.5,Сочи
2021-09-01,23.20000076293945,95.0,0.0,0.0,0.0,1.0,4.300000190734863,1011.700012207031,Сочи
2021-09-02,22.5,88.0,1.899999976158142,1.899999976158142,0.0,61.0,7.699999809265137,1008.299987792969,Сочи
2021-09-03,18.20000076293945,96.0,0.5,0.5,0.0,53.0,8.699999809265137,1010.700012207031,Сочи
2021-09-04,16.39999961853027,81.0,0.0,0.0,0.0,2.0,8.899999618530273,1017.599975585938,Сочи
2021-09-05,15.5,97.0,0.0,0.0,0.0,0.0,3.799999952316284,1015.099975585938,Сочи
2021-09-06,18.5,81.0,0.0,0.0,0.0,3.0,10.30000019073486,1014.700012207031,Сочи
2021-09-07,18.79999923706055,78.0,0.0,0.0,0.0,1.0,9.699999809265137,1018.200012207031,Сочи
2021-09-08,18.20000076293945,88.0,0.0,0.0,0.0,0.0,8.699999809265137,1021.200012207031,Сочи
2021-09-09,19.29999923706055,91.0,0.0,0.0,0.0,2.0,7.599999904632568,1018.799987792969,Сочи
2021-09-10,18.20000076293945,93.0,0.0,0.0,0.0,0.0,6.5,1015.400024414062,Сочи
2021-09-11,19.5,91.0,0.0,0.0,0.0,0.0,7.699999809265137,1010.599975585938,Сочи
2021-09-12,19.29999923706055,94.0,0.0,0.0,0.0,1.0,6.599999904632568,1012.099975585938,Сочи
2021-09-13,18.70000076293945,92.0,0.0,0.0,0.0,1.0,5.400000095367432,1011.599975585938,Сочи
2021-09-14,18.100000381469723,94.0,0.0,0.0,0.0,0.0,4.199999809265137,1011.5,Сочи
2021-09-15,17.5,92.0,0.0,0.0,0.0,0.0,3.400000095367432,1012.900024414062,Сочи
2021-09-16,21.39999961853027,90.0,0.0,0.0,0.0,2.0,12.80000019073486,1010.099975585938,Сочи
2021-09-17,19.89999961853027,92.0,1.5,1.5,0.0,61.0,4.0,1011.400024414062,Сочи
2021-09-18,18.39999961853027,96.0,0.0,0.0,0.0,1.0,3.400000095367432,1013.900024414062,Сочи
2021-09-19,17.39999961853027,86.0,0.0,0.0,0.0,1.0,7.900000095367432,1012.799987792969,Сочи
2021-09-20,19.39999961853027,80.0,0.1000000014901161,0.1000000014901161,0.0,51.0,16.5,1014.200012207031,Сочи
2021-09-21,19.20000076293945,75.0,0.0,0.0,0.0,1.0,8.399999618530273,1014.400024414062,Сочи
2021-09-22,17.70000076293945,98.0,0.0,0.0,0.0,0.0,4.400000095367432,1012.200012207031,Сочи
2021-09-23,14.69999980926514,97.0,0.0,0.0,0.0,1.0,0.800000011920929,1012.599975585938,Сочи
2021-09-24,13.39999961853027,94.0,0.0,0.0,0.0,3.0,4.699999809265137,1008.5,Сочи
2021-09-25,14.60000038146973,92.0,2.0,2.0,0.0,61.0,14.80000019073486,1014.900024414062,Сочи
2021-09-26,11.10000038146973,100.0,0.0,0.0,0.0,3.0,2.5,1021.099975585938,Сочи
2021-09-27,15.0,86.0,0.2000000029802322,0.2000000029802322,0.0,51.0,11.30000019073486,1019.700012207031,Сочи
2021-09-28,13.5,95.0,0.0,0.0,0.0,2.0,3.099999904632568,1015.599975585938,Сочи
2021-09-29,14.60000038146973,90.0,0.300000011920929,0.300000011920929,0.0,51.0,9.800000190734863,1017.200012207031,Сочи
2021-09-30,13.39999961853027,96.0,0.0,0.0,0.0,1.0,1.799999952316284,1017.5,Сочи
2021-10-01,16.60000038146973,95.0,0.6000000238418579,0.6000000238418579,0.0,53.0,8.5,1016.700012207031,Сочи
2021-10-02,14.80000019073486,88.0,0.1000000014901161,0.1000000014901161,0.0,51.0,11.80000019073486,1020.799987792969,Сочи
2021-10-03,13.39999961853027,92.0,0.0,0.0,0.0,3.0,5.599999904632568,1017.700012207031,Сочи
2021-10-04,15.80000019073486,93.0,1.899999976158142,1.899999976158142,0.0,61.0,10.10000038146973,1016.0,Сочи
2021-10-05,15.10000038146973,93.0,0.8999999761581421,0.8999999761581421,0.0,53.0,25.29999923706055,1017.099975585938,Сочи
2021-10-06,13.0,94.0,0.0,0.0,0.0,2.0,6.900000095367432,1018.900024414062,Сочи
2021-10-07,12.69999980926514,97.0,0.0,0.0,0.0,1.0,4.900000095367432,1020.5,Сочи
2021-10-08,12.80000019073486,85.0,0.0,0.0,0.0,0.0,5.900000095367432,1021.700012207031,Сочи
2021-10-09,12.30000019073486,96.0,0.0,0.0,0.0,0.0,4.800000190734863,1020.299987792969,Сочи
2021-10-10,13.39999961853027,87.0,0.0,0.0,0.0,0.0,5.699999809265137,1019.400024414062,Сочи
2021-10-11,14.5,94.0,0.0,0.0,0.0,0.0,5.5,1020.900024414062,Сочи
2021-10-12,14.39999961853027,83.0,0.0,0.0,0.0,0.0,3.400000095367432,1015.0,Сочи
2021-10-13,15.0,79.0,0.0,0.0,0.0,0.0,2.299999952316284,1007.099975585938,Сочи
2021-10-14,15.80000019073486,86.0,0.1000000014901161,0.1000000014901161,0.0,51.0,13.89999961853027,1017.200012207031,Сочи
2021-10-15,13.89999961853027,82.0,0.0,0.0,0.0,0.0,1.799999952316284,1018.5,Сочи
2021-10-16,16.10000038146973,85.0,0.0,0.0,0.0,0.0,7.599999904632568,1015.599975585938,Сочи
2021-10-17,15.30000019073486,97.0,0.0,0.0,0.0,0.0,5.5,1012.799987792969,Сочи
2021-10-18,14.10000038146973,89.0,0.0,0.0,0.0,1.0,3.799999952316284,1013.799987792969,Сочи
2021-10-19,14.0,97.0,0.0,0.0,0.0,3.0,6.599999904632568,1018.200012207031,Сочи
2021-10-20,10.39999961853027,89.0,0.0,0.0,0.0,1.0,6.599999904632568,1024.199951171875,Сочи
2021-10-21,8.800000190734863,86.0,0.0,0.0,0.0,0.0,7.300000190734863,1028.5,Сочи
2021-10-22,10.60000038146973,79.0,0.0,0.0,0.0,0.0,5.699999809265137,1021.700012207031,Сочи
2021-10-23,11.39999961853027,70.0,0.0,0.0,0.0,0.0,5.300000190734863,1020.200012207031,Сочи
2021-10-24,10.80000019073486,78.0,0.0,0.0,0.0,3.0,4.199999809265137,1019.900024414062,Сочи
2021-10-25,13.69999980926514,92.0,2.900000095367432,2.900000095367432,0.0,63.0,10.19999980926514,1017.099975585938,Сочи
2021-10-26,8.199999809265137,69.0,0.0,0.0,0.0,0.0,11.0,1027.5,Сочи
2021-10-27,6.5,97.0,0.0,0.0,0.0,0.0,9.199999809265137,1026.5,Сочи
2021-10-28,8.899999618530273,73.0,0.0,0.0,0.0,0.0,7.199999809265137,1022.200012207031,Сочи
2021-10-29,9.600000381469728,98.0,0.0,0.0,0.0,3.0,6.599999904632568,1023.700012207031,Сочи
2021-10-30,8.399999618530273,90.0,0.0,0.0,0.0,0.0,3.599999904632568,1024.400024414062,Сочи
2021-10-31,10.19999980926514,79.0,0.0,0.0,0.0,0.0,4.300000190734863,1023.599975585938,Сочи
2021-11-01,12.89999961853027,73.0,0.0,0.0,0.0,3.0,3.900000095367432,1020.400024414062,Сочи
2021-11-02,16.20000076293945,60.0,0.0,0.0,0.0,3.0,11.89999961853027,1012.900024414062,Сочи
2021-11-03,13.30000019073486,90.0,0.0,0.0,0.0,0.0,6.0,1013.299987792969,Сочи
2021-11-04,15.30000019073486,95.0,1.899999976158142,1.899999976158142,0.0,61.0,6.099999904632568,1022.599975585938,Сочи
2021-11-05,12.19999980926514,91.0,0.0,0.0,0.0,1.0,3.700000047683716,1025.400024414062,Сочи
2021-11-06,13.5,78.0,0.0,0.0,0.0,0.0,2.799999952316284,1021.5,Сочи
2021-11-07,12.10000038146973,93.0,0.0,0.0,0.0,3.0,6.400000095367432,1022.099975585938,Сочи
2021-11-08,14.10000038146973,85.0,0.0,0.0,0.0,3.0,10.5,1022.0,Сочи
2021-11-09,12.69999980926514,82.0,0.0,0.0,0.0,0.0,6.400000095367432,1019.299987792969,Сочи
2021-11-10,15.10000038146973,91.0,0.1000000014901161,0.1000000014901161,0.0,51.0,14.69999980926514,1015.5,Сочи
2021-11-11,8.100000381469727,79.0,0.0,0.0,0.0,3.0,10.19999980926514,1027.800048828125,Сочи
2021-11-12,8.300000190734863,80.0,0.0,0.0,0.0,1.0,11.0,1028.800048828125,Сочи
2021-11-13,8.0,82.0,0.0,0.0,0.0,0.0,5.099999904632568,1024.0,Сочи
2021-11-14,8.600000381469727,83.0,0.0,0.0,0.0,0.0,5.400000095367432,1022.900024414062,Сочи
2021-11-15,9.800000190734863,75.0,0.0,0.0,0.0,3.0,2.799999952316284,1020.099975585938,Сочи
2021-11-16,9.0,75.0,0.0,0.0,0.0,1.0,8.399999618530273,1021.0,Сочи
2021-11-17,10.10000038146973,89.0,0.0,0.0,0.0,3.0,11.19999980926514,1025.400024414062,Сочи
2021-11-18,8.800000190734863,78.0,0.0,0.0,0.0,3.0,6.199999809265137,1021.700012207031,Сочи
2021-11-19,10.39999961853027,87.0,0.1000000014901161,0.1000000014901161,0.0,51.0,7.599999904632568,1020.900024414062,Сочи
2021-11-20,10.19999980926514,89.0,1.200000047683716,1.200000047683716,0.0,55.0,3.0,1016.099975585938,Сочи
2021-11-21,10.30000019073486,94.0,1.5,1.5,0.0,61.0,13.0,1016.400024414062,Сочи
2021-11-22,10.69999980926514,86.0,0.1000000014901161,0.1000000014901161,0.0,51.0,11.69999980926514,1019.700012207031,Сочи
2021-11-23,10.80000019073486,70.0,0.0,0.0,0.0,0.0,9.699999809265137,1019.299987792969,Сочи
2021-11-24,12.19999980926514,91.0,2.299999952316284,2.299999952316284,0.0,61.0,11.19999980926514,1015.900024414062,Сочи
2021-11-25,4.900000095367432,91.0,0.0,0.0,0.0,0.0,10.5,1023.599975585938,Сочи
2021-11-26,4.300000190734863,88.0,0.0,0.0,0.0,0.0,5.400000095367432,1021.700012207031,Сочи
2021-11-27,9.300000190734863,67.0,0.0,0.0,0.0,0.0,10.60000038146973,1017.700012207031,Сочи
2021-11-28,12.60000038146973,76.0,0.300000011920929,0.300000011920929,0.0,51.0,16.60000038146973,1015.0,Сочи
2021-11-29,13.39999961853027,80.0,0.2000000029802322,0.2000000029802322,0.0,51.0,18.79999923706055,1013.799987792969,Сочи
2021-11-30,21.39999961853027,40.0,0.0,0.0,0.0,3.0,33.90000152587891,1003.900024414062,Сочи
2021-12-01,11.80000019073486,72.0,0.0,0.0,0.0,3.0,7.699999809265137,1001.400024414062,Сочи
2021-12-02,7.699999809265137,87.0,1.899999976158142,1.899999976158142,0.0,61.0,17.89999961853027,1012.799987792969,Сочи
2021-12-03,7.300000190734863,72.0,0.0,0.0,0.0,2.0,11.5,1019.799987792969,Сочи
2021-12-04,10.39999961853027,46.0,0.0,0.0,0.0,3.0,13.30000019073486,1019.700012207031,Сочи
2021-12-05,12.80000019073486,45.0,0.0,0.0,0.0,3.0,16.0,1011.200012207031,Сочи
2021-12-06,11.60000038146973,65.0,0.0,0.0,0.0,3.0,7.199999809265137,1015.700012207031,Сочи
2021-12-07,12.5,56.0,0.0,0.0,0.0,0.0,9.699999809265137,1017.099975585938,Сочи
2021-12-08,14.89999961853027,44.0,0.0,0.0,0.0,0.0,12.39999961853027,1007.299987792969,Сочи
2021-12-09,10.60000038146973,77.0,0.0,0.0,0.0,3.0,9.699999809265137,1008.599975585938,Сочи
2021-12-10,9.399999618530272,93.0,0.0,0.0,0.0,3.0,3.799999952316284,1022.400024414062,Сочи
2021-12-11,8.699999809265137,65.0,0.0,0.0,0.0,0.0,9.199999809265137,1019.799987792969,Сочи
2021-12-12,8.199999809265137,64.0,0.0,0.0,0.0,3.0,4.800000190734863,1021.700012207031,Сочи
2021-12-13,9.300000190734863,57.0,0.0,0.0,0.0,0.0,4.199999809265137,1018.799987792969,Сочи
2021-12-14,8.899999618530273,61.0,0.0,0.0,0.0,0.0,5.900000095367432,1016.200012207031,Сочи
2021-12-15,10.89999961853027,61.0,0.0,0.0,0.0,3.0,5.699999809265137,1013.5,Сочи
2021-12-16,10.5,60.0,0.0,0.0,0.0,0.0,8.5,1014.599975585938,Сочи
2021-12-17,11.0,81.0,0.0,0.0,0.0,3.0,8.899999618530273,1015.5,Сочи
2021-12-18,9.300000190734863,92.0,3.799999952316284,3.799999952316284,0.0,63.0,17.29999923706055,1010.200012207031,Сочи
2021-12-19,5.5,81.0,0.0,0.0,0.0,3.0,6.900000095367432,1015.299987792969,Сочи
2021-12-20,7.199999809265137,79.0,0.8999999761581421,0.8999999761581421,0.0,53.0,7.400000095367432,1008.5,Сочи
2021-12-21,6.599999904632568,92.0,0.300000011920929,0.300000011920929,0.0,51.0,3.099999904632568,1005.099975585938,Сочи
2021-12-22,3.200000047683716,82.0,0.1000000014901161,0.1000000014901161,0.0,51.0,10.0,1014.0,Сочи
2021-12-23,-0.800000011920929,67.0,0.699999988079071,0.0,0.4900000095367432,73.0,11.10000038146973,1023.900024414062,Сочи
2021-12-24,-2.400000095367432,100.0,0.0,0.0,0.0,0.0,7.900000095367432,1025.0,Сочи
2021-12-25,3.700000047683716,71.0,0.1000000014901161,0.1000000014901161,0.0,51.0,20.70000076293945,1020.400024414062,Сочи
2021-12-26,7.699999809265137,72.0,0.0,0.0,0.0,3.0,14.0,1020.400024414062,Сочи
2021-12-27,8.949999809265138,51.0,0.0,0.0,0.0,3.0,16.20000076293945,1020.0,Сочи
2021-12-28,10.19999980926514,73.0,0.0,0.0,0.0,3.0,10.69999980926514,1020.200012207031,Сочи
2021-12-29,9.5,67.0,0.0,0.0,0.0,2.0,12.60000038146973,1015.5,Сочи
2021-12-30,6.5,69.0,0.0,0.0,0.0,3.0,6.800000190734863,1014.099975585938,Сочи
2021-12-31,5.0,79.0,0.0,0.0,0.0,1.0,3.900000095367432,1016.599975585938,Сочи
2022-01-01,8.300000190734863,88.0,2.0,2.0,0.0,61.0,14.80000042915344,1017.799987792969,Сочи
2022-01-02,8.100000381469727,90.0,3.099999904632568,3.099999904632568,0.0,63.0,25.70000076293945,1013.400024414062,Сочи
2022-01-03,3.099999904632568,79.0,0.0,0.0,0.0,0.0,16.60000038146973,1016.599975585938,Сочи
2022-01-04,6.900000095367432,65.0,0.1000000014901161,0.1000000014901161,0.0,51.0,22.5,1012.599975585938,Сочи
2022-01-05,6.099999904632568,85.0,0.0,0.0,0.0,3.0,9.199999809265137,1015.299987792969,Сочи
2022-01-06,9.600000381469728,50.0,0.0,0.0,0.0,0.0,13.0,1016.0,Сочи
2022-01-07,11.19999980926514,49.0,0.0,0.0,0.0,1.0,13.0,1015.700012207031,Сочи
2022-01-08,10.60000038146973,62.0,0.0,0.0,0.0,3.0,3.099999904632568,1019.700012207031,Сочи
2022-01-09,5.699999809265137,84.0,0.0,0.0,0.0,3.0,3.400000095367432,1016.099975585938,Сочи
2022-01-10,9.699999809265137,54.0,0.0,0.0,0.0,2.0,7.599999904632568,1009.200012207031,Сочи
2022-01-11,10.19999980926514,59.0,0.0,0.0,0.0,3.0,11.10000038146973,1009.900024414062,Сочи
2022-01-12,10.10000038146973,81.0,1.149999976158142,0.8999999761581421,0.0,53.0,16.29999923706055,1013.900024414062,Сочи
2022-01-13,8.699999809265137,90.0,2.299999952316284,2.299999952316284,0.0,61.0,4.699999809265137,1013.5,Сочи
2022-01-14,-1.799999952316284,79.0,0.0,0.0,0.0,1.0,4.0,1025.199951171875,Сочи
2022-01-15,2.700000047683716,98.0,4.400000095367432,0.800000011920929,2.519999980926514,75.0,21.60000038146973,1010.0,Сочи
2022-01-16,-4.5,92.0,0.0,0.0,0.0,0.0,7.800000190734863,1010.799987792969,Сочи
2022-01-17,-7.0,100.0,0.0,0.0,0.0,3.0,6.400000095367432,1020.900024414062,Сочи
2022-01-18,4.0,60.0,0.0,0.0,0.0,3.0,28.79999923706055,1015.599975585938,Сочи
2022-01-19,3.599999904632568,89.0,0.6000000238418579,0.1000000014901161,0.3499999940395355,73.0,11.10000038146973,1014.900024414062,Сочи
2022-01-20,-3.400000095367432,99.0,0.0,0.0,0.0,3.0,7.900000095367432,1019.799987792969,Сочи
2022-01-21,0.8999999761581421,79.0,0.0,0.0,0.0,3.0,16.79999923706055,1022.200012207031,Сочи
2022-01-22,7.800000190734863,49.0,0.0,0.0,0.0,3.0,26.70000076293945,1015.0,Сочи
2022-01-23,6.300000190734863,75.0,0.1000000014901161,0.1000000014901161,0.0,51.0,10.5,1008.599975585938,Сочи
2022-01-24,6.599999904632568,66.0,0.0,0.0,0.0,3.0,12.60000038146973,1008.5,Сочи
2022-01-25,2.400000095367432,94.0,0.300000011920929,0.300000011920929,0.0,51.0,9.100000381469728,1023.0,Сочи
2022-01-26,1.100000023841858,89.0,0.2000000029802322,0.0,0.1400000005960464,71.0,2.400000095367432,1020.900024414062,Сочи
2022-01-27,3.5,92.0,0.300000011920929,0.300000011920929,0.0,51.0,6.900000095367432,1015.5,Сочи
2022-01-28,1.700000047683716,92.0,0.1000000014901161,0.1000000014901161,0.0,51.0,7.900000095367432,1019.900024414062,Сочи
2022-01-29,3.900000095367432,79.0,0.1000000014901161,0.1000000014901161,0.0,51.0,19.20000076293945,1020.799987792969,Сочи
2022-01-30,2.799999952316284,93.0,1.5,0.5,0.699999988079071,73.0,22.5,1022.700012207031,Сочи
2022-01-31,6.599999904632568,50.0,0.0,0.0,0.0,3.0,29.5,1011.799987792969,Сочи
2022-02-01,4.199999809265137,84.0,1.100000023841858,1.100000023841858,0.0,55.0,11.19999980926514,1014.0,Сочи
2022-02-02,8.399999618530273,58.0,0.0,0.0,0.0,3.0,14.39999961853027,1014.200012207031,Сочи
2022-02-03,11.80000019073486,47.0,0.0,0.0,0.0,3.0,19.70000076293945,1012.5,Сочи
2022-02-04,8.300000190734863,55.0,0.0,0.0,0.0,3.0,8.0,1007.200012207031,Сочи
2022-02-05,2.299999952316284,90.0,0.300000011920929,0.1000000014901161,0.1400000005960464,71.0,5.800000190734863,1013.299987792969,Сочи
2022-02-06,2.299999952316284,71.0,0.0,0.0,0.0,3.0,14.0,1020.700012207031,Сочи
2022-02-07,1.200000047683716,94.0,0.0,0.0,0.0,3.0,13.39999961853027,1023.0,Сочи
2022-02-08,5.099999904632568,52.0,0.0,0.0,0.0,3.0,11.89999961853027,1014.200012207031,Сочи
2022-02-09,9.199999809265137,71.0,0.5,0.5,0.0,53.0,26.10000038146973,1009.0,Сочи
2022-02-10,5.300000190734863,92.0,0.0,0.0,0.0,3.0,10.39999961853027,1017.900024414062,Сочи
2022-02-11,1.100000023841858,93.0,0.0,0.0,0.0,2.0,6.400000095367432,1027.400024414062,Сочи
2022-02-12,3.299999952316284,84.0,0.0,0.0,0.0,0.0,8.0,1025.900024414062,Сочи
2022-02-13,4.900000095367432,80.0,0.0,0.0,0.0,2.0,8.699999809265137,1027.0,Сочи
2022-02-14,3.099999904632568,85.0,0.0,0.0,0.0,3.0,5.400000095367432,1026.199951171875,Сочи
2022-02-15,4.699999809265137,77.0,0.0,0.0,0.0,1.0,8.300000190734863,1023.900024414062,Сочи
2022-02-16,3.900000095367432,91.0,0.0,0.0,0.0,1.0,8.199999809265137,1025.300048828125,Сочи
2022-02-17,2.200000047683716,84.0,0.0,0.0,0.0,0.0,6.199999809265137,1022.599975585938,Сочи
2022-02-18,4.699999809265137,78.0,0.05000000074505805,0.0,0.0,3.0,8.800000190734863,1012.099975585938,Сочи
2022-02-19,7.0,67.0,0.1000000014901161,0.1000000014901161,0.0,51.0,5.400000095367432,1013.0,Сочи
2022-02-20,6.099999904632568,91.0,0.0,0.0,0.0,2.0,11.5,1023.599975585938,Сочи
2022-02-21,7.400000095367432,80.0,0.0,0.0,0.0,3.0,5.400000095367432,1016.700012207031,Сочи
2022-02-22,5.599999904632568,86.0,0.0,0.0,0.0,0.0,8.0,1015.799987792969,Сочи
2022-02-23,11.60000038146973,47.0,0.0,0.0,0.0,3.0,7.300000190734863,1012.799987792969,Сочи
2022-02-24,10.39999961853027,60.0,0.0,0.0,0.0,1.0,8.0,1015.700012207031,Сочи
2022-02-25,8.199999809265137,76.0,0.0,0.0,0.0,3.0,7.099999904632568,1010.5,Сочи
2022-02-26,10.0,79.0,0.0,0.0,0.0,3.0,8.899999618530273,1007.599975585938,Сочи
2022-02-27,8.100000381469727,85.0,0.0,0.0,0.0,3.0,24.79999923706055,1019.900024414062,Сочи
2022-02-28,4.0,90.0,0.0,0.0,0.0,3.0,3.099999904632568,1022.700012207031,Сочи
2022-03-01,9.5,69.0,0.0,0.0,0.0,1.0,12.60000038146973,1014.200012207031,Сочи
2022-03-02,7.099999904632568,91.0,0.0,0.0,0.0,3.0,3.5,1020.099975585938,Сочи
2022-03-03,8.199999809265137,94.0,0.800000011920929,0.800000011920929,0.0,53.0,4.0,1008.700012207031,Сочи
2022-03-04,5.300000190734863,93.0,1.799999952316284,1.799999952316284,0.0,61.0,11.10000038146973,1005.200012207031,Сочи
2022-03-05,4.0,91.0,0.8999999761581421,0.800000011920929,0.07000000029802322,71.0,6.800000190734863,1014.900024414062,Сочи
2022-03-06,3.099999904632568,93.0,0.1000000014901161,0.1000000014901161,0.0,51.0,15.89999961853027,1018.299987792969,Сочи
2022-03-07,0.800000011920929,94.0,0.0,0.0,0.0,0.0,3.599999904632568,1017.900024414062,Сочи
2022-03-08,6.199999809265137,68.0,0.0,0.0,0.0,3.0,2.099999904632568,1008.0,Сочи
2022-03-09,2.5,88.0,0.0,0.0,0.0,3.0,6.800000190734863,1014.0,Сочи
2022-03-10,1.399999976158142,96.0,0.0,0.0,0.0,3.0,8.0,1012.299987792969,Сочи
2022-03-11,3.099999904632568,84.0,0.0,0.0,0.0,3.0,9.0,1009.799987792969,Сочи
2022-03-12,3.200000047683716,84.0,0.1000000014901161,0.1000000014901161,0.0,51.0,15.89999961853027,1012.900024414062,Сочи
2022-03-13,0.5,94.0,0.0,0.0,0.0,2.0,5.900000095367432,1022.200012207031,Сочи
2022-03-14,0.6000000238418579,100.0,0.0,0.0,0.0,3.0,4.800000190734863,1027.400024414062,Сочи
2022-03-15,1.0,88.0,0.0,0.0,0.0,0.0,10.0,1029.800048828125,Сочи
2022-03-16,2.099999904632568,91.0,0.5,0.1000000014901161,0.2800000011920929,73.0,10.0,1026.599975585938,Сочи
2022-03-17,1.200000047683716,85.0,0.0,0.0,0.0,1.0,10.5,1021.700012207031,Сочи
2022-03-18,0.8999999761581421,82.0,1.299999952316284,0.0,0.9100000262260437,75.0,19.20000076293945,1024.900024414062,Сочи
2022-03-19,1.0,81.0,0.0,0.0,0.0,3.0,9.699999809265137,1026.900024414062,Сочи
2022-03-20,1.0,68.0,0.0,0.0,0.0,1.0,10.19999980926514,1024.0,Сочи
2022-03-21,1.899999976158142,71.0,0.0,0.0,0.0,1.0,8.5,1025.5,Сочи
2022-03-22,3.200000047683716,87.0,0.0,0.0,0.0,0.0,11.69999980926514,1023.900024414062,Сочи
2022-03-23,2.5,79.0,0.0,0.0,0.0,1.0,4.300000190734863,1022.900024414062,Сочи
2022-03-24,6.900000095367432,61.0,0.0,0.0,0.0,3.0,0.800000011920929,1017.599975585938,Сочи
2022-03-25,5.300000190734863,92.0,0.300000011920929,0.300000011920929,0.0,51.0,21.0,1017.0,Сочи
2022-03-26,3.400000095367432,92.0,0.0,0.0,0.0,3.0,6.099999904632568,1019.200012207031,Сочи
2022-03-27,5.400000095367432,93.0,1.100000023841858,1.100000023841858,0.0,55.0,19.89999961853027,1024.699951171875,Сочи
2022-03-28,4.599999904632568,93.0,1.0,0.699999988079071,0.2099999934434891,73.0,19.0,1021.5,Сочи
2022-03-29,2.599999904632568,73.0,0.5,0.0,0.0,0.0,11.19999980926514,1029.400024414062,Сочи
2022-03-30,10.60000038146973,50.0,0.0,0.0,0.0,3.0,10.10000038146973,1015.0,Сочи
2022-03-31,10.30000019073486,66.0,0.0,0.0,0.0,0.0,12.60000038146973,1017.0,Сочи
2022-04-01,15.0,38.0,0.0,0.0,0.0,3.0,16.20000076293945,1015.5,Сочи
2022-04-02,17.70000076293945,42.0,0.0,0.0,0.0,3.0,16.89999961853027,1009.0,Сочи
2022-04-03,13.30000019073486,62.0,0.0,0.0,0.0,3.0,6.699999809265137,1007.0,Сочи
2022-04-04,10.0,90.0,0.2000000029802322,0.2000000029802322,0.0,51.0,9.399999618530272,1014.799987792969,Сочи
2022-04-05,7.900000095367432,87.0,0.0,0.0,0.0,3.0,10.5,1019.700012207031,Сочи
2022-04-06,7.699999809265137,93.0,0.0,0.0,0.0,3.0,3.599999904632568,1013.599975585938,Сочи
2022-04-07,5.400000095367432,93.0,0.0,0.0,0.0,0.0,2.799999952316284,1017.099975585938,Сочи
2022-04-08,9.800000190734863,68.0,0.0,0.0,0.0,3.0,9.699999809265137,1003.099975585938,Сочи
2022-04-09,10.0,94.0,0.4000000059604645,0.4000000059604645,0.0,51.0,2.700000047683716,1011.900024414062,Сочи
2022-04-10,9.0,82.0,0.0,0.0,0.0,0.0,7.900000095367432,1011.5,Сочи
2022-04-11,18.10000038146973,41.0,0.0,0.0,0.0,3.0,16.5,1006.799987792969,Сочи
2022-04-12,11.60000038146973,90.0,1.799999952316284,1.799999952316284,0.0,61.0,10.39999961853027,1003.200012207031,Сочи
2022-04-13,7.099999904632568,90.0,1.200000047683716,1.200000047683716,0.0,55.0,8.399999618530273,1013.700012207031,Сочи
2022-04-14,5.900000095367432,86.0,0.8999999761581421,0.800000011920929,0.07000000029802322,71.0,24.5,1019.400024414062,Сочи
2022-04-15,6.599999904632568,91.0,1.200000047683716,1.200000047683716,0.0,55.0,25.5,1022.400024414062,Сочи
2022-04-16,4.599999904632568,92.0,0.0,0.0,0.0,0.0,3.599999904632568,1021.799987792969,Сочи
2022-04-17,7.400000095367432,84.0,0.0,0.0,0.0,0.0,5.400000095367432,1016.099975585938,Сочи
2022-04-18,11.89999961853027,65.0,0.0,0.0,0.0,3.0,7.400000095367432,1009.0,Сочи
2022-04-19,21.79999923706055,41.0,0.0,0.0,0.0,2.0,28.0,1004.200012207031,Сочи
2022-04-20,11.80000019073486,95.0,0.8999999761581421,0.8999999761581421,0.0,53.0,3.0,1009.299987792969,Сочи
2022-04-21,8.899999618530273,91.0,0.0,0.0,0.0,3.0,3.299999952316284,1018.799987792969,Сочи
2022-04-22,8.800000190734863,96.0,0.0,0.0,0.0,3.0,8.300000190734863,1021.700012207031,Сочи
2022-04-23,7.800000190734863,86.0,0.0,0.0,0.0,3.0,4.5,1018.299987792969,Сочи
2022-04-24,12.39999961853027,73.0,0.0,0.0,0.0,0.0,3.099999904632568,1009.5,Сочи
2022-04-25,13.0,84.0,0.0,0.0,0.0,0.0,6.099999904632568,1013.0,Сочи
2022-04-26,13.89999961853027,69.0,0.0,0.0,0.0,2.0,4.800000190734863,1007.799987792969,Сочи
2022-04-27,14.30000019073486,90.0,0.0,0.0,0.0,1.0,9.5,1011.900024414062,Сочи
2022-04-28,14.19999980926514,85.0,0.0,0.0,0.0,3.0,4.0,1014.900024414062,Сочи
